order_item_id,order_id,product_id,quantity,unit_price,discount,total_price
ITEM-0000369,ORD-000208,PROD-0071,2,315.67,0.1,568.21
ITEM-0000370,ORD-000209,PROD-0015,5,191.41,0.05,909.2
ITEM-0000371,ORD-000210,PROD-0178,2,547.76,0.0,1095.52
ITEM-0000372,ORD-000211,PROD-0138,10,112.69,0.0,1126.9
ITEM-0000373,ORD-000212,PROD-0067,7,539.18,0.1,3396.83
ITEM-0000374,ORD-000213,PROD-0119,2,412.68,0.0,825.36
ITEM-0000375,ORD-000213,PROD-0144,6,1281.79,0.0,7690.74
ITEM-0000376,ORD-000213,PROD-0103,7,210.56,0.0,1473.92
ITEM-0000377,ORD-000214,PROD-0094,1,441.52,0.0,441.52
ITEM-0000378,ORD-000215,PROD-0163,8,825.48,0.0,6603.84
ITEM-0000379,ORD-000216,PROD-0164,9,114.52,0.0,1030.68
ITEM-0000380,ORD-000216,PROD-0141,4,374.68,0.0,1498.72
ITEM-0000381,ORD-000216,PROD-0083,3,778.05,0.0,2334.15
ITEM-0000382,ORD-000216,PROD-0183,8,1123.54,0.0,8988.32
ITEM-0000383,ORD-000217,PROD-0030,5,29.07,0.0,145.35
ITEM-0000384,ORD-000217,PROD-0001,9,679.6,0.05,5810.58
ITEM-0000385,ORD-000218,PROD-0094,9,441.52,0.0,3973.68
ITEM-0000386,ORD-000219,PROD-0052,4,471.11,0.0,1884.44
ITEM-0000387,ORD-000219,PROD-0186,6,384.96,0.0,2309.76
ITEM-0000388,ORD-000220,PROD-0017,7,353.0,0.0,2471.0
ITEM-0000389,ORD-000220,PROD-0174,6,550.7,0.15,2808.57
ITEM-0000390,ORD-000220,PROD-0163,2,825.48,0.0,1650.96
ITEM-0000391,ORD-000221,PROD-0021,8,290.42,0.1,2091.02
ITEM-0000392,ORD-000221,PROD-0147,10,156.2,0.0,1562.0
ITEM-0000393,ORD-000221,PROD-0073,7,47.18,0.0,330.26
ITEM-0000394,ORD-000221,PROD-0034,3,561.33,0.15,1431.39
ITEM-0000395,ORD-000221,PROD-0062,5,1097.98,0.0,5489.9
ITEM-0000396,ORD-000222,PROD-0095,1,78.23,0.0,78.23
ITEM-0000397,ORD-000222,PROD-0023,10,1154.6,0.0,11546.0
ITEM-0000398,ORD-000222,PROD-0085,7,452.17,0.0,3165.19
ITEM-0000399,ORD-000223,PROD-0062,5,1097.98,0.0,5489.9
ITEM-0000400,ORD-000224,PROD-0171,10,36.43,0.1,327.87
ITEM-0000401,ORD-000225,PROD-0178,7,547.76,0.0,3834.32
ITEM-0000402,ORD-000226,PROD-0061,7,601.86,0.1,3791.72
ITEM-0000403,ORD-000226,PROD-0140,9,1000.65,0.05,8555.56
ITEM-0000404,ORD-000226,PROD-0141,4,374.68,0.2,1198.98
ITEM-0000405,ORD-000227,PROD-0167,5,431.28,0.0,2156.4
ITEM-0000406,ORD-000227,PROD-0125,10,779.36,0.0,7793.6
ITEM-0000407,ORD-000227,PROD-0191,7,277.55,0.0,1942.85
ITEM-0000408,ORD-000228,PROD-0098,1,429.45,0.05,407.98
ITEM-0000409,ORD-000229,PROD-0111,5,999.24,0.0,4996.2
ITEM-0000410,ORD-000230,PROD-0173,8,172.76,0.1,1243.87
ITEM-0000411,ORD-000231,PROD-0104,9,1076.76,0.05,9206.3
ITEM-0000412,ORD-000231,PROD-0055,5,181.25,0.05,860.94
ITEM-0000413,ORD-000232,PROD-0001,3,679.6,0.0,2038.8
ITEM-0000414,ORD-000232,PROD-0174,2,550.7,0.15,936.19
ITEM-0000415,ORD-000233,PROD-0145,8,596.1,0.0,4768.8
ITEM-0000416,ORD-000234,PROD-0027,1,590.54,0.1,531.49
ITEM-0000417,ORD-000235,PROD-0152,3,214.69,0.0,644.07
ITEM-0000418,ORD-000236,PROD-0116,9,550.36,0.15,4210.25
ITEM-0000419,ORD-000237,PROD-0035,6,706.27,0.0,4237.62
ITEM-0000420,ORD-000238,PROD-0078,2,1521.79,0.15,2587.04
ITEM-0000421,ORD-000239,PROD-0013,7,771.83,0.0,5402.81
ITEM-0000422,ORD-000239,PROD-0119,3,412.68,0.0,1238.04
ITEM-0000423,ORD-000239,PROD-0115,3,854.46,0.0,2563.38
ITEM-0000424,ORD-000239,PROD-0017,6,353.0,0.0,2118.0
ITEM-0000425,ORD-000239,PROD-0152,10,214.69,0.0,2146.9
ITEM-0000426,ORD-000240,PROD-0103,4,210.56,0.0,842.24
ITEM-0000427,ORD-000241,PROD-0146,7,694.88,0.0,4864.16
ITEM-0000428,ORD-000242,PROD-0190,5,504.18,0.0,2520.9
ITEM-0000429,ORD-000243,PROD-0109,9,335.59,0.1,2718.28
ITEM-0000430,ORD-000243,PROD-0176,9,268.32,0.0,2414.88
ITEM-0000431,ORD-000243,PROD-0165,3,547.01,0.0,1641.03
ITEM-0000432,ORD-000243,PROD-0121,1,908.37,0.15,772.11
ITEM-0000433,ORD-000244,PROD-0023,9,1154.6,0.0,10391.4
ITEM-0000434,ORD-000245,PROD-0104,10,1076.76,0.1,9690.84
ITEM-0000435,ORD-000245,PROD-0102,4,107.15,0.0,428.6
ITEM-0000436,ORD-000246,PROD-0124,5,360.18,0.0,1800.9
ITEM-0000437,ORD-000247,PROD-0033,9,621.87,0.0,5596.83
ITEM-0000438,ORD-000247,PROD-0048,7,762.45,0.0,5337.15
ITEM-0000439,ORD-000247,PROD-0165,9,547.01,0.2,3938.47
ITEM-0000440,ORD-000247,PROD-0136,9,1240.2,0.0,11161.8
ITEM-0000441,ORD-000248,PROD-0089,4,624.98,0.0,2499.92
ITEM-0000442,ORD-000249,PROD-0152,10,214.69,0.0,2146.9
ITEM-0000443,ORD-000249,PROD-0161,1,961.84,0.0,961.84
ITEM-0000444,ORD-000249,PROD-0130,7,923.15,0.0,6462.05
ITEM-0000445,ORD-000250,PROD-0153,3,325.7,0.0,977.1
ITEM-0000446,ORD-000250,PROD-0042,5,621.11,0.05,2950.27
ITEM-0000447,ORD-000251,PROD-0185,7,1018.9,0.0,7132.3
ITEM-0000448,ORD-000252,PROD-0105,8,661.37,0.0,5290.96
ITEM-0000449,ORD-000253,PROD-0076,3,857.61,0.0,2572.83
ITEM-0000450,ORD-000254,PROD-0187,9,1012.34,0.0,9111.06
ITEM-0000451,ORD-000255,PROD-0044,8,184.33,0.1,1327.18
ITEM-0000452,ORD-000256,PROD-0138,10,112.69,0.1,1014.21
ITEM-0000453,ORD-000257,PROD-0179,10,754.83,0.15,6416.06
ITEM-0000454,ORD-000257,PROD-0034,2,561.33,0.0,1122.66
ITEM-0000455,ORD-000258,PROD-0094,7,441.52,0.0,3090.64
ITEM-0000456,ORD-000259,PROD-0136,1,1240.2,0.05,1178.19
ITEM-0000457,ORD-000260,PROD-0060,10,728.45,0.15,6191.82
ITEM-0000458,ORD-000261,PROD-0028,2,521.6,0.0,1043.2
ITEM-0000459,ORD-000262,PROD-0107,2,1124.03,0.05,2135.66
ITEM-0000460,ORD-000263,PROD-0070,5,1554.16,0.0,7770.8
ITEM-0000461,ORD-000263,PROD-0059,2,862.76,0.05,1639.24
ITEM-0000462,ORD-000264,PROD-0127,4,997.77,0.0,3991.08
ITEM-0000463,ORD-000265,PROD-0172,2,91.68,0.0,183.36
ITEM-0000464,ORD-000266,PROD-0031,10,349.7,0.0,3497.0
ITEM-0000465,ORD-000266,PROD-0013,4,771.83,0.0,3087.32
ITEM-0000466,ORD-000267,PROD-0038,6,954.52,0.0,5727.12
ITEM-0000467,ORD-000268,PROD-0048,10,762.45,0.0,7624.5
ITEM-0000468,ORD-000269,PROD-0189,3,469.83,0.1,1268.54
ITEM-0000469,ORD-000269,PROD-0110,4,96.97,0.0,387.88
ITEM-0000470,ORD-000269,PROD-0047,7,321.68,0.0,2251.76
ITEM-0000471,ORD-000270,PROD-0031,2,349.7,0.0,699.4
ITEM-0000472,ORD-000271,PROD-0172,4,91.68,0.2,293.38
ITEM-0000473,ORD-000272,PROD-0192,4,715.59,0.0,2862.36
ITEM-0000474,ORD-000273,PROD-0020,8,1173.88,0.0,9391.04
ITEM-0000475,ORD-000274,PROD-0187,7,1012.34,0.0,7086.38
ITEM-0000476,ORD-000275,PROD-0092,1,576.45,0.0,576.45
ITEM-0000477,ORD-000275,PROD-0053,6,188.06,0.0,1128.36
ITEM-0000478,ORD-000275,PROD-0074,3,1280.38,0.0,3841.14
ITEM-0000479,ORD-000276,PROD-0151,4,505.68,0.0,2022.72
ITEM-0000480,ORD-000277,PROD-0142,1,987.63,0.0,987.63
ITEM-0000481,ORD-000277,PROD-0173,5,172.76,0.0,863.8
ITEM-0000482,ORD-000278,PROD-0114,6,869.1,0.0,5214.6
ITEM-0000483,ORD-000279,PROD-0024,9,517.32,0.0,4655.88
ITEM-0000484,ORD-000279,PROD-0013,9,771.83,0.0,6946.47
ITEM-0000485,ORD-000279,PROD-0173,2,172.76,0.0,345.52
ITEM-0000486,ORD-000279,PROD-0027,7,590.54,0.0,4133.78
ITEM-0000487,ORD-000280,PROD-0113,6,1033.12,0.0,6198.72
ITEM-0000488,ORD-000280,PROD-0193,1,459.9,0.1,413.91
ITEM-0000489,ORD-000280,PROD-0014,3,100.48,0.0,301.44
ITEM-0000490,ORD-000281,PROD-0074,6,1280.38,0.0,7682.28
ITEM-0000491,ORD-000281,PROD-0104,5,1076.76,0.0,5383.8
ITEM-0000492,ORD-000282,PROD-0047,5,321.68,0.0,1608.4
ITEM-0000493,ORD-000283,PROD-0110,8,96.97,0.05,736.97
ITEM-0000494,ORD-000284,PROD-0116,3,550.36,0.1,1485.97
ITEM-0000495,ORD-000284,PROD-0025,5,646.11,0.0,3230.55
ITEM-0000496,ORD-000285,PROD-0082,2,98.38,0.0,196.76
ITEM-0000497,ORD-000285,PROD-0140,10,1000.65,0.0,10006.5
ITEM-0000498,ORD-000286,PROD-0037,2,194.0,0.0,388.0
ITEM-0000499,ORD-000287,PROD-0133,7,1137.33,0.0,7961.31
ITEM-0000500,ORD-000287,PROD-0143,6,223.45,0.0,1340.7
ITEM-0000501,ORD-000287,PROD-0094,1,441.52,0.0,441.52
ITEM-0000502,ORD-000287,PROD-0090,4,529.93,0.0,2119.72
ITEM-0000503,ORD-000288,PROD-0150,5,1084.06,0.1,4878.27
ITEM-0000504,ORD-000288,PROD-0112,5,735.69,0.0,3678.45
ITEM-0000505,ORD-000289,PROD-0027,1,590.54,0.0,590.54
ITEM-0000506,ORD-000289,PROD-0002,10,119.88,0.1,1078.92
ITEM-0000507,ORD-000289,PROD-0047,7,321.68,0.0,2251.76
ITEM-0000508,ORD-000290,PROD-0086,7,597.77,0.0,4184.39
ITEM-0000509,ORD-000291,PROD-0096,2,224.97,0.2,359.95
ITEM-0000510,ORD-000292,PROD-0190,8,504.18,0.1,3630.1
ITEM-0000511,ORD-000292,PROD-0188,8,592.89,0.0,4743.12
ITEM-0000512,ORD-000293,PROD-0123,2,374.02,0.0,748.04
ITEM-0000513,ORD-000294,PROD-0008,9,215.21,0.0,1936.89
ITEM-0000514,ORD-000294,PROD-0086,3,597.77,0.15,1524.31
ITEM-0000515,ORD-000294,PROD-0178,5,547.76,0.0,2738.8
ITEM-0000516,ORD-000295,PROD-0139,10,40.73,0.0,407.3
ITEM-0000517,ORD-000296,PROD-0129,9,914.41,0.2,6583.75
ITEM-0000518,ORD-000297,PROD-0052,10,471.11,0.0,4711.1
ITEM-0000519,ORD-000298,PROD-0037,9,194.0,0.0,1746.0
ITEM-0000520,ORD-000299,PROD-0026,1,1537.54,0.0,1537.54
ITEM-0000521,ORD-000299,PROD-0115,9,854.46,0.0,7690.14
ITEM-0000522,ORD-000299,PROD-0138,9,112.69,0.0,1014.21
ITEM-0000523,ORD-000300,PROD-0178,1,547.76,0.0,547.76
ITEM-0000524,ORD-000301,PROD-0123,7,374.02,0.0,2618.14
ITEM-0000525,ORD-000301,PROD-0090,8,529.93,0.0,4239.44
ITEM-0000526,ORD-000301,PROD-0105,9,661.37,0.0,5952.33
ITEM-0000527,ORD-000302,PROD-0049,3,423.93,0.0,1271.79
ITEM-0000528,ORD-000303,PROD-0035,2,706.27,0.1,1271.29
ITEM-0000529,ORD-000304,PROD-0141,5,374.68,0.0,1873.4
ITEM-0000530,ORD-000304,PROD-0156,2,59.84,0.05,113.7
ITEM-0000531,ORD-000304,PROD-0001,8,679.6,0.2,4349.44
ITEM-0000532,ORD-000304,PROD-0110,5,96.97,0.0,484.85
ITEM-0000533,ORD-000305,PROD-0129,7,914.41,0.0,6400.87
ITEM-0000534,ORD-000305,PROD-0196,9,1077.42,0.0,9696.78
ITEM-0000535,ORD-000305,PROD-0075,2,19.26,0.0,38.52
ITEM-0000536,ORD-000305,PROD-0126,4,776.62,0.0,3106.48
ITEM-0000537,ORD-000306,PROD-0154,6,1487.91,0.0,8927.46
ITEM-0000538,ORD-000306,PROD-0050,10,107.01,0.05,1016.6
ITEM-0000539,ORD-000307,PROD-0032,3,463.63,0.0,1390.89
ITEM-0000540,ORD-000307,PROD-0052,7,471.11,0.0,3297.77
ITEM-0000541,ORD-000307,PROD-0148,7,1251.12,0.1,7882.06
ITEM-0000542,ORD-000308,PROD-0051,5,807.64,0.0,4038.2
ITEM-0000543,ORD-000309,PROD-0150,9,1084.06,0.0,9756.54
ITEM-0000544,ORD-000309,PROD-0024,7,517.32,0.0,3621.24
ITEM-0000545,ORD-000309,PROD-0019,10,459.14,0.0,4591.4
ITEM-0000546,ORD-000310,PROD-0057,9,69.09,0.0,621.81
ITEM-0000547,ORD-000310,PROD-0104,10,1076.76,0.0,10767.6
ITEM-0000548,ORD-000310,PROD-0117,4,119.46,0.1,430.06
ITEM-0000549,ORD-000310,PROD-0098,10,429.45,0.0,4294.5
ITEM-0000550,ORD-000311,PROD-0163,7,825.48,0.0,5778.36
ITEM-0000551,ORD-000311,PROD-0117,10,119.46,0.0,1194.6
ITEM-0000552,ORD-000312,PROD-0112,9,735.69,0.1,5959.09
ITEM-0000553,ORD-000313,PROD-0039,8,750.26,0.0,6002.08
ITEM-0000554,ORD-000314,PROD-0060,5,728.45,0.05,3460.14
ITEM-0000555,ORD-000314,PROD-0118,9,319.68,0.2,2301.7
ITEM-0000556,ORD-000314,PROD-0169,7,840.72,0.0,5885.04
ITEM-0000557,ORD-000315,PROD-0156,10,59.84,0.15,508.64
ITEM-0000558,ORD-000316,PROD-0127,5,997.77,0.05,4739.41
ITEM-0000559,ORD-000316,PROD-0026,2,1537.54,0.2,2460.06
ITEM-0000560,ORD-000316,PROD-0183,6,1123.54,0.05,6404.18
ITEM-0000561,ORD-000317,PROD-0159,6,413.37,0.1,2232.2
ITEM-0000562,ORD-000318,PROD-0031,10,349.7,0.0,3497.0
ITEM-0000563,ORD-000318,PROD-0178,5,547.76,0.05,2601.86
ITEM-0000564,ORD-000319,PROD-0124,6,360.18,0.1,1944.97
ITEM-0000565,ORD-000320,PROD-0048,1,762.45,0.2,609.96
ITEM-0000566,ORD-000320,PROD-0097,2,400.29,0.0,800.58
ITEM-0000567,ORD-000321,PROD-0162,2,512.39,0.0,1024.78
ITEM-0000568,ORD-000321,PROD-0132,10,204.54,0.2,1636.32
ITEM-0000569,ORD-000322,PROD-0118,3,319.68,0.05,911.09
ITEM-0000570,ORD-000322,PROD-0038,10,954.52,0.0,9545.2
ITEM-0000571,ORD-000323,PROD-0005,3,448.69,0.0,1346.07
ITEM-0000572,ORD-000323,PROD-0062,1,1097.98,0.05,1043.08
ITEM-0000573,ORD-000323,PROD-0132,8,204.54,0.0,1636.32
ITEM-0000574,ORD-000323,PROD-0183,6,1123.54,0.0,6741.24
ITEM-0000575,ORD-000324,PROD-0049,4,423.93,0.0,1695.72
ITEM-0000576,ORD-000324,PROD-0090,7,529.93,0.0,3709.51
ITEM-0000577,ORD-000324,PROD-0147,1,156.2,0.0,156.2
ITEM-0000578,ORD-000324,PROD-0194,6,781.81,0.0,4690.86
ITEM-0000579,ORD-000324,PROD-0170,2,128.04,0.0,256.08
ITEM-0000580,ORD-000325,PROD-0151,2,505.68,0.0,1011.36
ITEM-0000581,ORD-000325,PROD-0195,8,511.0,0.0,4088.0
ITEM-0000582,ORD-000325,PROD-0068,2,439.28,0.0,878.56
ITEM-0000583,ORD-000326,PROD-0071,7,315.67,0.0,2209.69
ITEM-0000584,ORD-000326,PROD-0146,1,694.88,0.0,694.88
ITEM-0000585,ORD-000326,PROD-0014,4,100.48,0.0,401.92
ITEM-0000586,ORD-000327,PROD-0020,10,1173.88,0.05,11151.86
ITEM-0000587,ORD-000328,PROD-0001,9,679.6,0.15,5198.94
ITEM-0000588,ORD-000328,PROD-0188,9,592.89,0.0,5336.01
ITEM-0000589,ORD-000329,PROD-0153,7,325.7,0.05,2165.91
ITEM-0000590,ORD-000329,PROD-0018,4,751.27,0.15,2554.32
ITEM-0000591,ORD-000330,PROD-0011,7,655.2,0.15,3898.44
ITEM-0000592,ORD-000331,PROD-0057,6,69.09,0.05,393.81
ITEM-0000593,ORD-000332,PROD-0190,4,504.18,0.0,2016.72
ITEM-0000594,ORD-000332,PROD-0188,7,592.89,0.2,3320.18
ITEM-0000595,ORD-000333,PROD-0008,3,215.21,0.1,581.07
ITEM-0000596,ORD-000334,PROD-0040,2,1101.28,0.0,2202.56
ITEM-0000597,ORD-000334,PROD-0034,9,561.33,0.15,4294.17
ITEM-0000598,ORD-000334,PROD-0088,10,988.75,0.0,9887.5
ITEM-0000599,ORD-000335,PROD-0017,5,353.0,0.0,1765.0
ITEM-0000600,ORD-000335,PROD-0159,6,413.37,0.05,2356.21
ITEM-0000601,ORD-000336,PROD-0056,6,84.67,0.1,457.22
ITEM-0000602,ORD-000337,PROD-0192,10,715.59,0.0,7155.9
ITEM-0000603,ORD-000337,PROD-0062,1,1097.98,0.15,933.28
ITEM-0000604,ORD-000338,PROD-0118,7,319.68,0.0,2237.76
ITEM-0000605,ORD-000338,PROD-0167,8,431.28,0.0,3450.24
ITEM-0000606,ORD-000338,PROD-0134,1,838.04,0.0,838.04
ITEM-0000607,ORD-000339,PROD-0081,1,1124.17,0.0,1124.17
ITEM-0000608,ORD-000340,PROD-0105,1,661.37,0.15,562.16
ITEM-0000609,ORD-000341,PROD-0114,10,869.1,0.15,7387.35
ITEM-0000610,ORD-000342,PROD-0090,10,529.93,0.0,5299.3
ITEM-0000611,ORD-000342,PROD-0092,5,576.45,0.0,2882.25
ITEM-0000612,ORD-000342,PROD-0042,3,621.11,0.0,1863.33
ITEM-0000613,ORD-000342,PROD-0121,5,908.37,0.0,4541.85
ITEM-0000614,ORD-000343,PROD-0169,9,840.72,0.15,6431.51
ITEM-0000615,ORD-000344,PROD-0101,10,166.09,0.0,1660.9
ITEM-0000616,ORD-000344,PROD-0133,5,1137.33,0.0,5686.65
ITEM-0000617,ORD-000344,PROD-0096,3,224.97,0.05,641.16
ITEM-0000618,ORD-000345,PROD-0178,1,547.76,0.0,547.76
ITEM-0000619,ORD-000346,PROD-0039,5,750.26,0.0,3751.3
ITEM-0000620,ORD-000346,PROD-0168,7,735.31,0.1,4632.45
ITEM-0000621,ORD-000346,PROD-0164,7,114.52,0.0,801.64
ITEM-0000622,ORD-000347,PROD-0074,5,1280.38,0.15,5441.62
ITEM-0000623,ORD-000347,PROD-0046,9,772.87,0.05,6608.04
ITEM-0000624,ORD-000347,PROD-0077,10,595.91,0.0,5959.1
ITEM-0000625,ORD-000348,PROD-0154,7,1487.91,0.1,9373.83
ITEM-0000626,ORD-000349,PROD-0090,7,529.93,0.0,3709.51
ITEM-0000627,ORD-000350,PROD-0048,8,762.45,0.0,6099.6
ITEM-0000628,ORD-000350,PROD-0180,7,245.04,0.0,1715.28
ITEM-0000629,ORD-000351,PROD-0073,1,47.18,0.0,47.18
ITEM-0000630,ORD-000352,PROD-0011,6,655.2,0.0,3931.2
ITEM-0000631,ORD-000353,PROD-0015,7,191.41,0.0,1339.87
ITEM-0000632,ORD-000353,PROD-0121,5,908.37,0.1,4087.67
ITEM-0000633,ORD-000353,PROD-0008,3,215.21,0.0,645.63
ITEM-0000634,ORD-000354,PROD-0198,1,606.19,0.0,606.19
ITEM-0000635,ORD-000354,PROD-0171,5,36.43,0.05,173.04
ITEM-0000636,ORD-000355,PROD-0018,6,751.27,0.0,4507.62
ITEM-0000637,ORD-000355,PROD-0028,7,521.6,0.1,3286.08
ITEM-0000638,ORD-000355,PROD-0011,6,655.2,0.1,3538.08
ITEM-0000639,ORD-000356,PROD-0060,8,728.45,0.1,5244.84
ITEM-0000640,ORD-000357,PROD-0131,8,543.26,0.0,4346.08
ITEM-0000641,ORD-000357,PROD-0008,6,215.21,0.0,1291.26
ITEM-0000642,ORD-000358,PROD-0166,9,1130.16,0.1,9154.3
ITEM-0000643,ORD-000358,PROD-0150,1,1084.06,0.0,1084.06
ITEM-0000644,ORD-000359,PROD-0083,10,778.05,0.0,7780.5
ITEM-0000645,ORD-000360,PROD-0025,8,646.11,0.1,4651.99
ITEM-0000646,ORD-000361,PROD-0021,5,290.42,0.0,1452.1
ITEM-0000647,ORD-000362,PROD-0148,6,1251.12,0.0,7506.72
ITEM-0000648,ORD-000363,PROD-0069,4,788.63,0.05,2996.79
ITEM-0000649,ORD-000363,PROD-0109,4,335.59,0.1,1208.12
ITEM-0000650,ORD-000364,PROD-0155,9,1239.15,0.0,11152.35
ITEM-0000651,ORD-000365,PROD-0118,10,319.68,0.05,3036.96
ITEM-0000652,ORD-000365,PROD-0130,1,923.15,0.05,876.99
ITEM-0000653,ORD-000365,PROD-0008,7,215.21,0.05,1431.15
ITEM-0000654,ORD-000365,PROD-0039,3,750.26,0.1,2025.7
ITEM-0000655,ORD-000366,PROD-0054,4,151.46,0.0,605.84
ITEM-0000656,ORD-000367,PROD-0153,6,325.7,0.0,1954.2
ITEM-0000657,ORD-000368,PROD-0013,5,771.83,0.0,3859.15
ITEM-0000658,ORD-000369,PROD-0184,7,204.74,0.0,1433.18
ITEM-0000659,ORD-000370,PROD-0067,7,539.18,0.0,3774.26
ITEM-0000660,ORD-000370,PROD-0102,3,107.15,0.1,289.31
ITEM-0000661,ORD-000370,PROD-0151,3,505.68,0.0,1517.04
ITEM-0000662,ORD-000371,PROD-0132,7,204.54,0.1,1288.6
ITEM-0000663,ORD-000371,PROD-0192,6,715.59,0.0,4293.54
ITEM-0000664,ORD-000371,PROD-0169,5,840.72,0.0,4203.6
ITEM-0000665,ORD-000372,PROD-0180,1,245.04,0.0,245.04
ITEM-0000666,ORD-000373,PROD-0035,2,706.27,0.0,1412.54
ITEM-0000667,ORD-000374,PROD-0086,7,597.77,0.0,4184.39
ITEM-0000668,ORD-000375,PROD-0059,6,862.76,0.0,5176.56
ITEM-0000669,ORD-000375,PROD-0006,10,242.68,0.05,2305.46
ITEM-0000670,ORD-000376,PROD-0091,10,854.5,0.0,8545.0
ITEM-0000671,ORD-000376,PROD-0050,6,107.01,0.0,642.06
ITEM-0000672,ORD-000377,PROD-0185,4,1018.9,0.0,4075.6
ITEM-0000673,ORD-000377,PROD-0106,1,138.32,0.05,131.4
ITEM-0000674,ORD-000378,PROD-0167,1,431.28,0.0,431.28
ITEM-0000675,ORD-000378,PROD-0015,7,191.41,0.0,1339.87
ITEM-0000676,ORD-000378,PROD-0089,3,624.98,0.15,1593.7
ITEM-0000677,ORD-000379,PROD-0163,3,825.48,0.0,2476.44
ITEM-0000678,ORD-000380,PROD-0154,2,1487.91,0.0,2975.82
ITEM-0000679,ORD-000381,PROD-0188,3,592.89,0.0,1778.67
ITEM-0000680,ORD-000381,PROD-0088,3,988.75,0.0,2966.25
ITEM-0000681,ORD-000381,PROD-0053,5,188.06,0.0,940.3
ITEM-0000682,ORD-000381,PROD-0140,3,1000.65,0.0,3001.95
ITEM-0000683,ORD-000382,PROD-0158,8,217.55,0.0,1740.4
ITEM-0000684,ORD-000383,PROD-0078,7,1521.79,0.0,10652.53
ITEM-0000685,ORD-000384,PROD-0108,8,155.22,0.0,1241.76
ITEM-0000686,ORD-000384,PROD-0172,8,91.68,0.05,696.77
ITEM-0000687,ORD-000384,PROD-0188,5,592.89,0.1,2668.0
ITEM-0000688,ORD-000385,PROD-0114,7,869.1,0.0,6083.7
ITEM-0000689,ORD-000385,PROD-0167,3,431.28,0.0,1293.84
ITEM-0000690,ORD-000386,PROD-0140,6,1000.65,0.1,5403.51
ITEM-0000691,ORD-000387,PROD-0143,10,223.45,0.2,1787.6
ITEM-0000692,ORD-000387,PROD-0039,2,750.26,0.0,1500.52
ITEM-0000693,ORD-000387,PROD-0064,7,300.46,0.0,2103.22
ITEM-0000694,ORD-000388,PROD-0037,1,194.0,0.0,194.0
ITEM-0000695,ORD-000389,PROD-0031,2,349.7,0.2,559.52
ITEM-0000696,ORD-000390,PROD-0150,2,1084.06,0.0,2168.12
ITEM-0000697,ORD-000390,PROD-0017,3,353.0,0.0,1059.0
ITEM-0000698,ORD-000391,PROD-0168,5,735.31,0.0,3676.55
ITEM-0000699,ORD-000391,PROD-0195,2,511.0,0.0,1022.0
ITEM-0000700,ORD-000392,PROD-0142,2,987.63,0.0,1975.26
ITEM-0000701,ORD-000392,PROD-0187,6,1012.34,0.0,6074.04
ITEM-0000702,ORD-000392,PROD-0095,9,78.23,0.05,668.87
ITEM-0000703,ORD-000392,PROD-0144,5,1281.79,0.0,6408.95
ITEM-0000704,ORD-000393,PROD-0080,9,1161.54,0.0,10453.86
ITEM-0000705,ORD-000394,PROD-0185,9,1018.9,0.0,9170.1
ITEM-0000706,ORD-000395,PROD-0153,7,325.7,0.0,2279.9
ITEM-0000707,ORD-000396,PROD-0010,1,199.56,0.1,179.6
ITEM-0000708,ORD-000396,PROD-0119,1,412.68,0.0,412.68
ITEM-0000709,ORD-000397,PROD-0194,9,781.81,0.0,7036.29
ITEM-0000710,ORD-000398,PROD-0063,1,781.32,0.0,781.32
ITEM-0000711,ORD-000398,PROD-0026,2,1537.54,0.0,3075.08
ITEM-0000712,ORD-000399,PROD-0151,8,505.68,0.0,4045.44
ITEM-0000713,ORD-000399,PROD-0003,10,660.69,0.0,6606.9
ITEM-0000714,ORD-000399,PROD-0167,9,431.28,0.1,3493.37
ITEM-0000715,ORD-000400,PROD-0119,7,412.68,0.15,2455.45
ITEM-0000716,ORD-000401,PROD-0183,8,1123.54,0.0,8988.32
ITEM-0000717,ORD-000401,PROD-0153,8,325.7,0.1,2345.04
ITEM-0000718,ORD-000401,PROD-0134,9,838.04,0.0,7542.36
ITEM-0000719,ORD-000401,PROD-0140,3,1000.65,0.0,3001.95
ITEM-0000720,ORD-000401,PROD-0052,4,471.11,0.15,1601.77
ITEM-0000721,ORD-000402,PROD-0107,2,1124.03,0.0,2248.06
ITEM-0000722,ORD-000403,PROD-0172,3,91.68,0.05,261.29
ITEM-0000723,ORD-000404,PROD-0184,10,204.74,0.0,2047.4
ITEM-0000724,ORD-000405,PROD-0198,10,606.19,0.0,6061.9
ITEM-0000725,ORD-000405,PROD-0056,6,84.67,0.0,508.02
ITEM-0000726,ORD-000406,PROD-0111,8,999.24,0.05,7594.22
ITEM-0000727,ORD-000406,PROD-0092,1,576.45,0.0,576.45
ITEM-0000728,ORD-000407,PROD-0038,5,954.52,0.0,4772.6
ITEM-0000729,ORD-000408,PROD-0117,8,119.46,0.05,907.9
ITEM-0000730,ORD-000408,PROD-0158,3,217.55,0.0,652.65
ITEM-0000731,ORD-000409,PROD-0014,7,100.48,0.05,668.19
ITEM-0000732,ORD-000409,PROD-0176,5,268.32,0.2,1073.28
ITEM-0000733,ORD-000410,PROD-0117,3,119.46,0.0,358.38
ITEM-0000734,ORD-000410,PROD-0011,7,655.2,0.1,4127.76
ITEM-0000735,ORD-000411,PROD-0046,2,772.87,0.0,1545.74
ITEM-0000736,ORD-000411,PROD-0141,3,374.68,0.1,1011.64
