order_id,customer_id,order_date,ship_mode,region,ship_date
ORD-000392,CUST-03016,2023-06-12,Standard Class,Central,2023-06-13
ORD-000393,CUST-00822,2021-11-11,Standard Class,East,2021-11-17
ORD-000394,CUST-03575,2022-03-07,Standard Class,South,2022-03-08
ORD-000395,CUST-03788,2023-03-19,Same Day,West,2023-03-22
ORD-000396,CUST-01609,2023-06-28,Standard Class,North,2023-07-04
ORD-000397,CUST-00560,2021-12-06,Standard Class,Central,2021-12-12
ORD-000398,CUST-04064,2022-01-16,Second Class,West,2022-01-20
ORD-000399,CUST-04436,2021-09-24,Second Class,West,2021-09-28
ORD-000400,CUST-00612,2022-08-23,Standard Class,Central,2022-08-29
ORD-000401,CUST-02164,2021-10-29,Standard Class,West,2021-10-31
ORD-000402,CUST-01882,2022-04-20,Standard Class,East,2022-04-22
ORD-000403,CUST-04170,2023-05-22,Standard Class,Central,2023-05-24
ORD-000404,CUST-03864,2021-05-01,First Class,Central,2021-05-07
ORD-000405,CUST-03709,2022-04-27,Second Class,East,2022-05-03
ORD-000406,CUST-01710,2021-02-24,Second Class,South,2021-02-27
ORD-000407,CUST-01762,2023-06-07,Standard Class,South,2023-06-11
ORD-000408,CUST-01693,2022-10-12,Standard Class,West,2022-10-14
ORD-000409,CUST-01246,2022-08-21,Standard Class,Central,2022-08-27
ORD-000410,CUST-00126,2022-08-18,Standard Class,East,2022-08-20
ORD-000411,CUST-04753,2023-08-25,Standard Class,Central,2023-08-29
ORD-000412,CUST-01200,2022-09-28,First Class,East,2022-09-30
ORD-000413,CUST-02712,2021-03-14,Second Class,South,2021-03-19
ORD-000414,CUST-03447,2022-04-29,Standard Class,South,2022-05-04
ORD-000415,CUST-00991,2023-06-30,Standard Class,West,2023-07-01
ORD-000416,CUST-03066,2021-07-19,Standard Class,East,2021-07-23
ORD-000417,CUST-04955,2022-05-28,Second Class,South,2022-06-02
ORD-000418,CUST-01522,2021-05-03,Second Class,North,2021-05-07
ORD-000419,CUST-04729,2023-06-08,Standard Class,South,2023-06-11
ORD-000420,CUST-02499,2022-11-29,Same Day,Central,2022-12-03
ORD-000421,CUST-02566,2022-01-26,First Class,East,2022-01-27
ORD-000422,CUST-04791,2022-06-27,First Class,North,2022-06-28
ORD-000423,CUST-02598,2021-11-02,Standard Class,South,2021-11-05
ORD-000424,CUST-00116,2022-02-28,Standard Class,South,2022-03-04
ORD-000425,CUST-01032,2021-02-25,Standard Class,East,2021-03-03
ORD-000426,CUST-01242,2023-06-11,Standard Class,North,2023-06-15
ORD-000427,CUST-01743,2023-05-25,First Class,East,2023-05-30
ORD-000428,CUST-03639,2021-06-04,Standard Class,South,2021-06-09
ORD-000429,CUST-04400,2021-05-21,First Class,West,2021-05-22
ORD-000430,CUST-04091,2021-07-25,Standard Class,East,2021-07-29
ORD-000431,CUST-01976,2021-12-17,Standard Class,South,2021-12-19
ORD-000432,CUST-04184,2022-02-24,Standard Class,East,2022-03-01
ORD-000433,CUST-04404,2022-08-07,Standard Class,South,2022-08-11
ORD-000434,CUST-04898,2023-07-04,Standard Class,East,2023-07-07
ORD-000435,CUST-00164,2023-07-18,First Class,South,2023-07-23
ORD-000436,CUST-03311,2022-04-14,Second Class,North,2022-04-15
ORD-000437,CUST-03389,2021-05-27,Standard Class,Central,2021-05-28
ORD-000438,CUST-00996,2021-11-20,First Class,Central,2021-11-21
ORD-000439,CUST-01878,2023-06-03,Standard Class,East,2023-06-04
ORD-000440,CUST-01824,2023-01-03,Standard Class,South,2023-01-07
ORD-000441,CUST-04907,2021-07-04,Standard Class,Central,2021-07-10
ORD-000442,CUST-02296,2023-03-09,Standard Class,Central,2023-03-13
ORD-000443,CUST-03265,2021-03-24,Standard Class,East,2021-03-29
ORD-000444,CUST-01349,2022-05-15,First Class,East,2022-05-17
ORD-000445,CUST-01804,2021-12-07,Same Day,East,2021-12-08
ORD-000446,CUST-02252,2022-10-09,First Class,West,2022-10-11
ORD-000447,CUST-02901,2021-07-01,Second Class,North,2021-07-02
ORD-000448,CUST-01594,2021-11-17,Second Class,North,2021-11-22
ORD-000449,CUST-00433,2022-10-12,Standard Class,North,2022-10-15
ORD-000450,CUST-03818,2021-03-01,Standard Class,South,2021-03-02
ORD-000451,CUST-04918,2021-01-05,Second Class,South,2021-01-08
ORD-000452,CUST-01071,2022-04-08,Same Day,North,2022-04-14
ORD-000453,CUST-04601,2021-10-08,Standard Class,East,2021-10-09
ORD-000454,CUST-00115,2021-08-03,Standard Class,West,2021-08-05
ORD-000455,CUST-01440,2023-02-19,Standard Class,North,2023-02-25
ORD-000456,CUST-01791,2023-03-04,Standard Class,East,2023-03-05
ORD-000457,CUST-00995,2021-06-22,Second Class,Central,2021-06-24
ORD-000458,CUST-04319,2022-08-14,Standard Class,West,2022-08-17
ORD-000459,CUST-04732,2023-02-22,Standard Class,South,2023-02-26
ORD-000460,CUST-04768,2021-06-12,Standard Class,Central,2021-06-18
ORD-000461,CUST-00958,2022-05-17,Second Class,Central,2022-05-20
ORD-000462,CUST-00096,2023-03-16,Standard Class,Central,2023-03-20
ORD-000463,CUST-02155,2023-02-21,First Class,East,2023-02-26
ORD-000464,CUST-00632,2023-03-10,Standard Class,North,2023-03-15
ORD-000465,CUST-03685,2021-04-01,Standard Class,Central,2021-04-06
ORD-000466,CUST-01702,2021-05-13,Standard Class,North,2021-05-19
ORD-000467,CUST-00698,2022-09-22,Standard Class,Central,2022-09-27
ORD-000468,CUST-00032,2022-03-21,Standard Class,East,2022-03-22
ORD-000469,CUST-04875,2022-10-11,Standard Class,North,2022-10-17
ORD-000470,CUST-00549,2022-03-16,Second Class,South,2022-03-19
ORD-000471,CUST-02249,2022-02-18,Standard Class,West,2022-02-20
ORD-000472,CUST-01894,2022-03-16,First Class,Central,2022-03-17
ORD-000473,CUST-02835,2023-09-16,Standard Class,Central,2023-09-22
ORD-000474,CUST-01704,2022-05-04,Standard Class,East,2022-05-10
ORD-000475,CUST-01157,2022-01-28,Standard Class,West,2022-01-29
ORD-000476,CUST-00344,2021-01-05,First Class,North,2021-01-10
ORD-000477,CUST-04073,2021-02-08,Standard Class,Central,2021-02-14
ORD-000478,CUST-03463,2022-07-01,Standard Class,South,2022-07-02
ORD-000479,CUST-02249,2021-07-24,Standard Class,South,2021-07-26
ORD-000480,CUST-00945,2023-01-19,Second Class,East,2023-01-22
ORD-000481,CUST-03881,2022-01-18,Second Class,Central,2022-01-23
ORD-000482,CUST-02051,2023-08-31,Standard Class,East,2023-09-05
ORD-000483,CUST-03286,2021-01-15,Second Class,West,2021-01-17
ORD-000484,CUST-02856,2023-07-03,Standard Class,South,2023-07-04
ORD-000485,CUST-01331,2021-11-26,Standard Class,South,2021-11-28
ORD-000486,CUST-02004,2023-02-15,Second Class,East,2023-02-19
ORD-000487,CUST-03616,2023-05-04,Same Day,West,2023-05-07
ORD-000488,CUST-01788,2022-06-28,Second Class,North,2022-07-01
ORD-000489,CUST-02247,2021-07-15,Standard Class,West,2021-07-17
ORD-000490,CUST-03673,2021-01-19,Standard Class,East,2021-01-25
ORD-000491,CUST-02156,2022-11-24,First Class,East,2022-11-30
ORD-000492,CUST-03480,2021-01-05,Standard Class,West,2021-01-08
ORD-000493,CUST-03021,2022-10-04,Second Class,East,2022-10-07
ORD-000494,CUST-00052,2023-01-22,Second Class,South,2023-01-28
ORD-000495,CUST-02160,2021-09-12,Standard Class,East,2021-09-13
ORD-000496,CUST-04391,2021-08-20,Standard Class,North,2021-08-25
ORD-000497,CUST-03652,2022-12-12,Standard Class,South,2022-12-17
ORD-000498,CUST-03916,2023-06-18,Standard Class,Central,2023-06-23
ORD-000499,CUST-02113,2021-12-19,Same Day,South,2021-12-21
ORD-000500,CUST-02622,2021-11-16,Standard Class,South,2021-11-18
ORD-000501,CUST-04561,2021-05-13,Standard Class,South,2021-05-18
ORD-000502,CUST-04730,2021-04-16,Second Class,West,2021-04-20
ORD-000503,CUST-01355,2022-01-28,Standard Class,Central,2022-02-01
ORD-000504,CUST-03755,2022-05-31,Standard Class,North,2022-06-01
ORD-000505,CUST-00210,2022-08-26,Second Class,South,2022-08-28
ORD-000506,CUST-00238,2021-11-10,First Class,West,2021-11-15
ORD-000507,CUST-00336,2021-06-21,Standard Class,East,2021-06-25
ORD-000508,CUST-03839,2021-03-08,First Class,Central,2021-03-13
ORD-000509,CUST-01577,2023-04-24,Standard Class,North,2023-04-27
ORD-000510,CUST-00500,2021-02-16,Second Class,Central,2021-02-20
ORD-000511,CUST-01565,2021-11-02,Standard Class,North,2021-11-07
ORD-000512,CUST-00791,2023-08-30,Standard Class,North,2023-09-01
ORD-000513,CUST-03541,2021-10-25,Standard Class,East,2021-10-27
ORD-000514,CUST-03123,2022-04-12,Standard Class,North,2022-04-15
ORD-000515,CUST-01136,2023-01-16,Standard Class,East,2023-01-19
ORD-000516,CUST-03945,2022-06-17,First Class,South,2022-06-18
ORD-000517,CUST-02349,2022-09-03,Second Class,Central,2022-09-08
ORD-000518,CUST-04325,2022-06-21,Second Class,North,2022-06-25
ORD-000519,CUST-00150,2021-12-12,Standard Class,East,2021-12-16
ORD-000520,CUST-03207,2022-03-21,First Class,South,2022-03-27
ORD-000521,CUST-03529,2023-06-29,First Class,Central,2023-07-05
ORD-000522,CUST-01625,2022-12-05,Standard Class,South,2022-12-09
ORD-000523,CUST-02575,2021-05-18,Standard Class,West,2021-05-19
ORD-000524,CUST-04429,2021-12-17,Standard Class,Central,2021-12-22
ORD-000525,CUST-04270,2023-07-13,Standard Class,East,2023-07-16
ORD-000526,CUST-03285,2022-05-17,Same Day,North,2022-05-18
ORD-000527,CUST-02109,2022-01-03,Standard Class,East,2022-01-06
ORD-000528,CUST-03948,2023-02-08,Standard Class,East,2023-02-09
ORD-000529,CUST-04915,2021-07-12,Second Class,East,2021-07-13
ORD-000530,CUST-02264,2021-06-18,Standard Class,Central,2021-06-22
ORD-000531,CUST-01613,2023-08-29,Standard Class,Central,2023-08-30
ORD-000532,CUST-03816,2023-07-18,Standard Class,West,2023-07-22
ORD-000533,CUST-04720,2023-07-30,Standard Class,South,2023-08-05
ORD-000534,CUST-00578,2023-04-12,Standard Class,East,2023-04-16
ORD-000535,CUST-00423,2022-02-18,Second Class,West,2022-02-22
ORD-000536,CUST-02764,2021-01-20,Standard Class,West,2021-01-22
ORD-000537,CUST-01230,2021-08-22,Standard Class,Central,2021-08-28
ORD-000538,CUST-03177,2021-08-18,Standard Class,South,2021-08-22
ORD-000539,CUST-00754,2023-01-15,Standard Class,West,2023-01-21
ORD-000540,CUST-04843,2021-05-15,Second Class,North,2021-05-20
ORD-000541,CUST-00688,2021-08-05,Standard Class,West,2021-08-10
ORD-000542,CUST-00723,2023-01-22,Second Class,Central,2023-01-23
ORD-000543,CUST-00747,2021-01-23,Standard Class,East,2021-01-26
ORD-000544,CUST-04338,2022-08-27,Second Class,Central,2022-09-01
ORD-000545,CUST-02713,2022-06-01,Second Class,Central,2022-06-07
ORD-000546,CUST-00708,2021-06-23,Standard Class,South,2021-06-26
ORD-000547,CUST-00435,2021-05-07,Same Day,North,2021-05-11
ORD-000548,CUST-04877,2022-01-11,Standard Class,North,2022-01-14
ORD-000549,CUST-00484,2022-12-30,First Class,South,2023-01-03
ORD-000550,CUST-03519,2022-10-29,Standard Class,South,2022-10-31
ORD-000551,CUST-01534,2023-03-23,Standard Class,West,2023-03-29
ORD-000552,CUST-00170,2021-02-08,Standard Class,North,2021-02-09
ORD-000553,CUST-01021,2022-01-20,Second Class,Central,2022-01-23
ORD-000554,CUST-04965,2023-06-17,Second Class,West,2023-06-20
ORD-000555,CUST-00848,2022-10-18,Standard Class,North,2022-10-24
ORD-000556,CUST-00696,2021-09-19,Second Class,East,2021-09-22
ORD-000557,CUST-03347,2023-03-01,First Class,Central,2023-03-02
ORD-000558,CUST-04014,2022-07-02,Second Class,Central,2022-07-04
ORD-000559,CUST-00032,2022-10-01,Standard Class,West,2022-10-02
ORD-000560,CUST-00177,2021-02-19,Standard Class,North,2021-02-24
ORD-000561,CUST-02965,2022-09-01,Standard Class,South,2022-09-02
ORD-000562,CUST-02113,2021-02-19,Standard Class,East,2021-02-24
ORD-000563,CUST-03887,2022-11-09,Standard Class,Central,2022-11-12
ORD-000564,CUST-01503,2021-04-21,Standard Class,South,2021-04-23
ORD-000565,CUST-02316,2022-11-01,Same Day,South,2022-11-05
ORD-000566,CUST-02645,2023-05-07,Second Class,South,2023-05-09
ORD-000567,CUST-00066,2021-01-21,First Class,South,2021-01-26
ORD-000568,CUST-04229,2021-02-19,First Class,West,2021-02-21
ORD-000569,CUST-01929,2022-12-08,Second Class,Central,2022-12-14
ORD-000570,CUST-00585,2021-04-29,Standard Class,South,2021-05-02
ORD-000571,CUST-01749,2022-03-03,Second Class,South,2022-03-04
ORD-000572,CUST-02205,2022-03-31,Standard Class,North,2022-04-05
ORD-000573,CUST-03631,2022-01-25,Standard Class,Central,2022-01-30
ORD-000574,CUST-01893,2021-05-07,Standard Class,East,2021-05-12
ORD-000575,CUST-02430,2022-07-15,Standard Class,South,2022-07-18
ORD-000576,CUST-03094,2021-09-16,Second Class,West,2021-09-18
ORD-000577,CUST-00974,2022-05-01,First Class,South,2022-05-06
ORD-000578,CUST-04025,2022-12-20,Standard Class,South,2022-12-24
ORD-000579,CUST-02643,2021-06-06,Standard Class,South,2021-06-11
ORD-000580,CUST-01443,2021-07-30,Standard Class,Central,2021-08-01
ORD-000581,CUST-04330,2022-12-13,Second Class,Central,2022-12-15
ORD-000582,CUST-01478,2022-12-04,Standard Class,South,2022-12-08
ORD-000583,CUST-00771,2022-10-08,Same Day,West,2022-10-09
ORD-000584,CUST-00306,2021-01-10,Standard Class,East,2021-01-15
ORD-000585,CUST-00002,2021-11-05,Same Day,North,2021-11-07
ORD-000586,CUST-00271,2022-03-07,Standard Class,East,2022-03-11
ORD-000587,CUST-04517,2022-11-09,Standard Class,West,2022-11-13
ORD-000588,CUST-03215,2021-04-14,Standard Class,West,2021-04-17
ORD-000589,CUST-00864,2022-11-10,Standard Class,East,2022-11-12
ORD-000590,CUST-02740,2022-06-17,Standard Class,East,2022-06-23
ORD-000591,CUST-02915,2021-10-04,First Class,South,2021-10-06
ORD-000592,CUST-00107,2022-09-30,Standard Class,East,2022-10-02
ORD-000593,CUST-03169,2022-09-13,Standard Class,East,2022-09-16
ORD-000594,CUST-04645,2022-12-19,Standard Class,South,2022-12-25
ORD-000595,CUST-02600,2021-05-21,Standard Class,West,2021-05-25
ORD-000596,CUST-02236,2022-03-05,Standard Class,Central,2022-03-09
ORD-000597,CUST-02800,2023-05-01,Same Day,South,2023-05-02
ORD-000598,CUST-01512,2023-07-10,Standard Class,East,2023-07-14
ORD-000599,CUST-00019,2021-04-18,Standard Class,North,2021-04-24
ORD-000600,CUST-00859,2022-06-08,Standard Class,East,2022-06-10
ORD-000601,CUST-01417,2023-01-07,Second Class,North,2023-01-10
ORD-000602,CUST-03033,2022-09-25,Standard Class,South,2022-10-01
ORD-000603,CUST-04506,2021-05-01,First Class,Central,2021-05-07
ORD-000604,CUST-01427,2021-10-17,Standard Class,Central,2021-10-23
ORD-000605,CUST-02532,2021-04-27,Standard Class,North,2021-04-28
ORD-000606,CUST-04720,2023-03-15,Standard Class,West,2023-03-19
ORD-000607,CUST-04752,2021-04-19,Standard Class,North,2021-04-22
ORD-000608,CUST-04864,2022-05-25,Standard Class,North,2022-05-30
ORD-000609,CUST-04039,2021-07-23,Standard Class,South,2021-07-27
ORD-000610,CUST-04114,2022-09-16,Standard Class,East,2022-09-19
ORD-000611,CUST-02232,2021-07-24,Second Class,West,2021-07-26
ORD-000612,CUST-02453,2023-03-08,Standard Class,North,2023-03-14
ORD-000613,CUST-02847,2021-09-27,Standard Class,South,2021-10-03
ORD-000614,CUST-03203,2023-05-02,Standard Class,West,2023-05-07
ORD-000615,CUST-01817,2022-06-20,Standard Class,Central,2022-06-21
ORD-000616,CUST-01781,2023-09-24,Standard Class,Central,2023-09-25
ORD-000617,CUST-04104,2021-07-26,Standard Class,South,2021-07-28
ORD-000618,CUST-00705,2022-01-02,Standard Class,West,2022-01-05
ORD-000619,CUST-01342,2022-12-22,Standard Class,East,2022-12-27
ORD-000620,CUST-03463,2022-02-24,Standard Class,South,2022-02-28
ORD-000621,CUST-03591,2021-10-30,Standard Class,East,2021-11-01
ORD-000622,CUST-01160,2021-06-14,Same Day,North,2021-06-20
ORD-000623,CUST-04627,2021-02-10,Standard Class,East,2021-02-16
ORD-000624,CUST-03723,2022-07-16,Second Class,South,2022-07-18
ORD-000625,CUST-03439,2022-05-24,Second Class,West,2022-05-26
ORD-000626,CUST-03561,2023-07-22,Second Class,East,2023-07-24
ORD-000627,CUST-03083,2021-08-01,Second Class,North,2021-08-05
ORD-000628,CUST-01716,2022-12-06,Standard Class,West,2022-12-08
ORD-000629,CUST-02244,2023-08-14,Standard Class,Central,2023-08-15
ORD-000630,CUST-01761,2022-05-08,First Class,Central,2022-05-09
ORD-000631,CUST-04008,2021-12-05,Standard Class,West,2021-12-11
ORD-000632,CUST-01797,2021-08-29,Standard Class,South,2021-08-31
ORD-000633,CUST-02676,2021-01-03,Standard Class,East,2021-01-09
ORD-000634,CUST-03237,2021-01-14,Standard Class,East,2021-01-17
ORD-000635,CUST-00044,2022-11-19,First Class,West,2022-11-20
ORD-000636,CUST-00489,2021-04-02,Standard Class,East,2021-04-07
ORD-000637,CUST-04277,2023-07-18,Second Class,Central,2023-07-24
ORD-000638,CUST-03149,2021-04-24,Standard Class,West,2021-04-27
ORD-000639,CUST-04724,2023-05-06,Standard Class,East,2023-05-08
ORD-000640,CUST-00957,2022-08-11,Standard Class,North,2022-08-15
ORD-000641,CUST-02115,2022-11-17,Standard Class,South,2022-11-23
ORD-000642,CUST-01116,2022-05-21,Standard Class,North,2022-05-24
ORD-000643,CUST-01782,2021-06-02,Standard Class,North,2021-06-07
ORD-000644,CUST-02827,2023-08-31,Standard Class,East,2023-09-06
ORD-000645,CUST-00651,2021-04-03,Second Class,West,2021-04-06
ORD-000646,CUST-01877,2023-03-10,Standard Class,Central,2023-03-11
ORD-000647,CUST-00341,2022-06-08,Standard Class,West,2022-06-09
ORD-000648,CUST-02951,2021-03-18,First Class,East,2021-03-22
ORD-000649,CUST-03376,2023-01-11,Standard Class,East,2023-01-17
ORD-000650,CUST-02446,2023-01-11,Standard Class,Central,2023-01-17
ORD-000651,CUST-02751,2021-04-14,First Class,North,2021-04-17
ORD-000652,CUST-02145,2023-07-16,Second Class,North,2023-07-22
ORD-000653,CUST-01355,2021-09-20,Second Class,West,2021-09-26
ORD-000654,CUST-03277,2022-10-22,Standard Class,South,2022-10-26
ORD-000655,CUST-00449,2021-08-25,Same Day,East,2021-08-28
ORD-000656,CUST-04173,2022-04-13,Standard Class,Central,2022-04-15
ORD-000657,CUST-04992,2023-09-28,Same Day,West,2023-10-01
ORD-000658,CUST-04645,2021-10-31,First Class,Central,2021-11-06
ORD-000659,CUST-00798,2021-09-28,Standard Class,North,2021-10-01
ORD-000660,CUST-03497,2022-04-21,Standard Class,North,2022-04-23
ORD-000661,CUST-04911,2021-02-21,Second Class,West,2021-02-26
ORD-000662,CUST-02183,2021-04-13,Standard Class,South,2021-04-14
ORD-000663,CUST-03327,2023-04-13,Standard Class,North,2023-04-16
ORD-000664,CUST-00646,2021-06-28,First Class,Central,2021-07-02
ORD-000665,CUST-00720,2023-06-15,Standard Class,East,2023-06-17
ORD-000666,CUST-01523,2021-02-10,First Class,East,2021-02-15
ORD-000667,CUST-01070,2023-05-23,Second Class,South,2023-05-24
ORD-000668,CUST-04744,2021-10-25,Second Class,West,2021-10-26
ORD-000669,CUST-04888,2022-01-04,Standard Class,South,2022-01-08
ORD-000670,CUST-04675,2023-04-01,Standard Class,Central,2023-04-06
ORD-000671,CUST-03076,2022-11-25,First Class,South,2022-11-29
ORD-000672,CUST-03808,2021-11-17,Standard Class,East,2021-11-18
ORD-000673,CUST-03362,2022-03-13,Second Class,North,2022-03-19
ORD-000674,CUST-02157,2023-01-27,Second Class,North,2023-01-30
ORD-000675,CUST-04556,2021-04-29,Standard Class,West,2021-05-01
ORD-000676,CUST-02314,2021-04-08,Second Class,Central,2021-04-10
ORD-000677,CUST-03506,2023-05-22,Standard Class,West,2023-05-26
ORD-000678,CUST-04140,2023-02-16,Standard Class,South,2023-02-19
ORD-000679,CUST-00633,2023-07-01,Standard Class,South,2023-07-02
ORD-000680,CUST-02200,2021-02-16,Second Class,South,2021-02-18
ORD-000681,CUST-03064,2021-01-10,First Class,Central,2021-01-12
ORD-000682,CUST-02911,2023-05-23,Standard Class,North,2023-05-27
ORD-000683,CUST-00623,2021-05-22,Standard Class,East,2021-05-27
ORD-000684,CUST-00361,2022-11-11,Standard Class,East,2022-11-13
ORD-000685,CUST-02368,2022-10-25,Standard Class,South,2022-10-31
ORD-000686,CUST-00210,2021-06-24,Standard Class,South,2021-06-28
ORD-000687,CUST-03468,2021-12-03,First Class,South,2021-12-04
ORD-000688,CUST-00931,2022-01-02,Same Day,Central,2022-01-04
ORD-000689,CUST-04585,2023-07-05,Standard Class,East,2023-07-09
ORD-000690,CUST-03944,2022-03-25,Second Class,West,2022-03-30
ORD-000691,CUST-04697,2023-09-06,Second Class,North,2023-09-09
ORD-000692,CUST-04870,2022-09-29,Same Day,West,2022-10-01
ORD-000693,CUST-00878,2021-10-02,Standard Class,North,2021-10-06
ORD-000694,CUST-04796,2023-06-19,First Class,Central,2023-06-22
ORD-000695,CUST-02500,2023-01-21,First Class,North,2023-01-26
ORD-000696,CUST-02524,2021-04-06,First Class,Central,2021-04-12
ORD-000697,CUST-04352,2022-01-17,Standard Class,East,2022-01-19
ORD-000698,CUST-00392,2023-04-15,Standard Class,North,2023-04-19
ORD-000699,CUST-03903,2021-12-17,Second Class,South,2021-12-20
ORD-000700,CUST-02322,2021-07-07,Standard Class,South,2021-07-08
ORD-000701,CUST-04941,2021-04-27,Standard Class,Central,2021-04-28
ORD-000702,CUST-03982,2022-02-15,Standard Class,East,2022-02-19
ORD-000703,CUST-00139,2022-02-14,Standard Class,Central,2022-02-17
ORD-000704,CUST-00103,2023-09-13,Standard Class,West,2023-09-14
